3799
id,name,html_url,forks,stargazers_count,size,language,url,created_at
9902456,cs56-games-pacman,https://github.com/UCSB-CS56-Projects/cs56-games-pacman,9,0,584,Java,https://api.github.com/repos/UCSB-CS56-Projects/cs56-games-pacman,2013-05-07T02:43:32Z
32274009,assembly-pacman,https://github.com/mkhatib/assembly-pacman,2,4,148,Assembly,https://api.github.com/repos/mkhatib/assembly-pacman,2015-03-15T17:30:55Z
24183731,pacman,https://github.com/haryvc11/pacman,0,0,124,,https://api.github.com/repos/haryvc11/pacman,2014-09-18T10:19:07Z
25688705,PacMan,https://github.com/yasenm/PacMan,0,0,1228,JavaScript,https://api.github.com/repos/yasenm/PacMan,2014-10-24T13:01:48Z
25693291,pacman,https://github.com/cryptum7/pacman,0,0,116,Assembly,https://api.github.com/repos/cryptum7/pacman,2014-10-24T14:52:29Z
25830663,pacman,https://github.com/akiyokota/pacman,0,0,108,C++,https://api.github.com/repos/akiyokota/pacman,2014-10-27T17:27:38Z
25831077,PacMan,https://github.com/sziggy/PacMan,0,0,552,Java,https://api.github.com/repos/sziggy/PacMan,2014-10-27T17:38:48Z
24952753,Pacman,https://github.com/TodorIvanov/Pacman,0,0,0,,https://api.github.com/repos/TodorIvanov/Pacman,2014-10-08T17:45:46Z
25104720,pacman,https://github.com/Pronicoctus/pacman,0,0,0,,https://api.github.com/repos/Pronicoctus/pacman,2014-10-12T02:39:40Z
26726819,pacman,https://github.com/Zleub/pacman,0,0,320,Lua,https://api.github.com/repos/Zleub/pacman,2014-11-16T20:24:51Z
23589541,Pacman,https://github.com/dmorres/Pacman,0,0,0,,https://api.github.com/repos/dmorres/Pacman,2014-09-02T18:01:33Z
27565534,pacman,https://github.com/wofkaa/pacman,0,0,0,,https://api.github.com/repos/wofkaa/pacman,2014-12-04T23:45:04Z
27920791,Pacman,https://github.com/Jhoogland/Pacman,1,0,592,Java,https://api.github.com/repos/Jhoogland/Pacman,2014-12-12T13:08:14Z
27909424,pacman,https://github.com/eshelDoron/pacman,0,0,128,,https://api.github.com/repos/eshelDoron/pacman,2014-12-12T07:04:35Z
27268677,Pacman,https://github.com/sefaYavuz/Pacman,1,0,684,Java,https://api.github.com/repos/sefaYavuz/Pacman,2014-11-28T13:44:32Z
27357782,pacman,https://github.com/PhilThomas/pacman,0,0,0,,https://api.github.com/repos/PhilThomas/pacman,2014-12-01T01:47:41Z
24101795,pacman,https://github.com/rroart/pacman,0,0,164,Java,https://api.github.com/repos/rroart/pacman,2014-09-16T13:59:57Z
24118377,pacman,https://github.com/fieldsofgold/pacman,1,0,114,Java,https://api.github.com/repos/fieldsofgold/pacman,2014-09-16T21:26:08Z
24384965,PacMan,https://github.com/carlaecomp/PacMan,0,0,692,ASP,https://api.github.com/repos/carlaecomp/PacMan,2014-09-23T18:51:22Z
19447732,PacMan,https://github.com/limiaspasdaniel/PacMan,0,0,0,,https://api.github.com/repos/limiaspasdaniel/PacMan,2014-05-05T07:29:57Z
19999385,pacman,https://github.com/FranciscoDA/pacman,0,1,184,Pascal,https://api.github.com/repos/FranciscoDA/pacman,2014-05-20T22:09:40Z
20015917,Pacman,https://github.com/ashwindos/Pacman,0,0,0,,https://api.github.com/repos/ashwindos/Pacman,2014-05-21T09:32:38Z
19858657,paCman,https://github.com/pocketrocket/paCman,0,0,108,C,https://api.github.com/repos/pocketrocket/paCman,2014-05-16T14:07:32Z
19891467,Pacman,https://github.com/seamanmur/Pacman,0,0,1396,C#,https://api.github.com/repos/seamanmur/Pacman,2014-05-17T16:54:14Z
19954296,PacMan,https://github.com/devpilgrin/PacMan,0,0,8336,C#,https://api.github.com/repos/devpilgrin/PacMan,2014-05-19T19:13:29Z
19947335,PacMan,https://github.com/serreri-andrea/PacMan,0,0,1564,JavaScript,https://api.github.com/repos/serreri-andrea/PacMan,2014-05-19T15:32:26Z
20251812,PacMan,https://github.com/mraftx/PacMan,0,0,0,,https://api.github.com/repos/mraftx/PacMan,2014-05-28T09:19:59Z
20072589,Pacman,https://github.com/Amriet/Pacman,0,0,480,Java,https://api.github.com/repos/Amriet/Pacman,2014-05-22T18:39:55Z
21166746,PacMan,https://github.com/PracticaVideojuegos/PacMan,0,0,47188,JavaScript,https://api.github.com/repos/PracticaVideojuegos/PacMan,2014-06-24T14:01:06Z
19549359,pacman,https://github.com/schorlet/pacman,0,0,7888,Go,https://api.github.com/repos/schorlet/pacman,2014-05-07T20:33:32Z
19088276,Pacman,https://github.com/libnyLimas/Pacman,1,0,4976,C++,https://api.github.com/repos/libnyLimas/Pacman,2014-04-23T22:49:43Z
19069934,Pacman,https://github.com/Mitchbos/Pacman,0,0,0,,https://api.github.com/repos/Mitchbos/Pacman,2014-04-23T13:07:06Z
19442023,pacman,https://github.com/eduardovra/pacman,0,0,164,C++,https://api.github.com/repos/eduardovra/pacman,2014-05-05T02:51:45Z
22648748,Pacman,https://github.com/nicopini/Pacman,0,0,164,Java,https://api.github.com/repos/nicopini/Pacman,2014-08-05T15:30:46Z
22569360,Pacman,https://github.com/nathanmerrill/Pacman,1,1,805,Python,https://api.github.com/repos/nathanmerrill/Pacman,2014-08-03T06:21:34Z
22958924,PacMan,https://github.com/alejandrohall/PacMan,0,0,732,Java,https://api.github.com/repos/alejandrohall/PacMan,2014-08-14T15:31:00Z
23109909,pacman,https://github.com/charlie-boy/pacman,0,0,140,Python,https://api.github.com/repos/charlie-boy/pacman,2014-08-19T12:51:03Z
20598993,pacman,https://github.com/mooattyi/pacman,0,0,256,C++,https://api.github.com/repos/mooattyi/pacman,2014-06-07T17:51:10Z
20580811,PacMan,https://github.com/Sairen/PacMan,1,0,140,C#,https://api.github.com/repos/Sairen/PacMan,2014-06-06T23:13:46Z
20353084,Pacman,https://github.com/Allycen/Pacman,1,0,3632,C++,https://api.github.com/repos/Allycen/Pacman,2014-05-31T09:37:24Z
22118821,pacman,https://github.com/geastwood/pacman,0,0,224,JavaScript,https://api.github.com/repos/geastwood/pacman,2014-07-22T20:06:21Z
19123764,PacMan,https://github.com/jsparks15/PacMan,0,0,184,Processing,https://api.github.com/repos/jsparks15/PacMan,2014-04-24T20:54:19Z
19016134,pacman,https://github.com/ccampb13/pacman,0,0,180,JavaScript,https://api.github.com/repos/ccampb13/pacman,2014-04-22T03:41:36Z
1115067,Pacman,https://github.com/ronin13/Pacman,0,1,6600,C,https://api.github.com/repos/ronin13/Pacman,2010-11-26T16:52:30Z
